Time,Channel A,Channel B
(ms),(V),(mV)

-187.59579198,0.00000000,-0.13122960
-187.43195198,0.00000000,0.32654800
-187.26811199,0.00000000,0.32654800
-187.10427199,0.00000000,-0.13122960
-186.94043199,0.00000000,-0.13122960
-186.77659199,0.00000000,-0.13122960
-186.61275199,0.00000000,0.32654800
-186.44891199,0.00000000,-0.13122960
-186.28507199,0.00000000,0.32654800
-186.12123199,0.00000000,-0.13122960
-185.95739199,0.00000000,0.32654800
-185.79355199,0.00000000,0.32654800
-185.62971200,0.00000000,0.32654800
-185.46587200,0.00000000,0.32654800
-185.30203200,0.00000000,-0.13122960
-185.13819200,0.00000000,-0.13122960
-184.97435200,0.00000000,-0.13122960
-184.81051200,0.00000000,-0.13122960
-184.64667200,0.00000000,-0.13122960
-184.48283200,0.00000000,-0.13122960
-184.31899200,0.00000000,0.32654800
-184.15515200,0.00000000,-0.13122960
-183.99131201,0.00000000,-0.13122960
-183.82747201,0.00000000,-0.13122960
-183.66363201,0.00000000,-0.13122960
-183.49979201,0.00000000,-0.13122960
-183.33595201,0.00000000,-0.13122960
-183.17211201,0.00000000,-0.13122960
-183.00827201,0.00000000,0.32654800
-182.84443201,0.00000000,-0.13122960
-182.68059201,0.00000000,0.32654800
-182.51675201,0.00000000,0.32654800
-182.35291202,0.00000000,-0.13122960
-182.18907202,0.00000000,-0.13122960
-182.02523202,0.00000000,-0.13122960
-181.86139202,0.00000000,0.32654800
-181.69755202,0.00000000,-0.13122960
-181.53371202,0.00000000,-0.13122960
-181.36987202,0.00000000,-0.13122960
-181.20603202,0.00000000,-0.13122960
-181.04219202,0.00000000,-0.13122960
-180.87835202,0.00000000,0.32654800
-180.71451203,0.00000000,-0.13122960
-180.55067203,0.00000000,-0.13122960
-180.38683203,0.00000000,-0.13122960
-180.22299203,0.00000000,-0.13122960
-180.05915203,0.00000000,0.32654800
-179.89531203,0.00000000,0.32654800
-179.73147203,0.00000000,-0.13122960
-179.56763203,0.00000000,0.32654800
-179.40379203,0.00000000,-0.13122960
-179.23995203,0.00000000,0.32654800
-179.07611204,0.00000000,0.32654800
-178.91227204,0.00000000,0.32654800
-178.74843204,0.00000000,-0.13122960
-178.58459204,0.00000000,-0.13122960
-178.42075204,0.00000000,-0.13122960
-178.25691204,0.00000000,0.32654800
-178.09307204,0.00000000,-0.13122960
-177.92923204,0.00000000,0.32654800
-177.76539204,0.00000000,0.32654800
-177.60155204,0.00000000,-0.13122960
-177.43771205,0.00000000,0.32654800
-177.27387205,0.00000000,-0.13122960
-177.11003205,0.00000000,-0.13122960
-176.94619205,0.00000000,0.32654800
-176.78235205,0.00000000,0.32654800
-176.61851205,0.00000000,-0.13122960
-176.45467205,0.00000000,-0.13122960
-176.29083205,0.00000000,-0.13122960
-176.12699205,0.00000000,-0.13122960
-175.96315205,0.00000000,-0.13122960
-175.79931206,0.00000000,-0.13122960
-175.63547206,0.00000000,-0.13122960
-175.47163206,0.00000000,0.32654800
-175.30779206,0.00000000,0.32654800
-175.14395206,0.00000000,0.32654800
-174.98011206,0.00000000,-0.13122960
-174.81627206,0.00000000,0.32654800
-174.65243206,0.00000000,-0.13122960
-174.48859206,0.00000000,-0.13122960
-174.32475206,0.00000000,-0.13122960
-174.16091207,0.04486221,0.32654800
-173.99707207,0.00000000,-0.13122960
-173.83323207,0.00000000,-0.13122960
-173.66939207,0.00000000,0.32654800
-173.50555207,0.00000000,-0.13122960
-173.34171207,0.00000000,0.32654800
-173.17787207,0.00000000,0.32654800
-173.01403207,0.00000000,0.32654800
-172.85019207,0.00000000,0.32654800
-172.68635207,0.00000000,0.32654800
-172.52251208,0.00000000,-0.13122960
-172.35867208,0.00000000,-0.13122960
-172.19483208,0.00000000,0.32654800
-172.03099208,0.00000000,-0.13122960
-171.86715208,0.00000000,-0.13122960
-171.70331208,0.00000000,-0.13122960
-171.53947208,0.00000000,0.32654800
-171.37563208,0.00000000,-0.13122960
-171.21179208,0.00000000,0.32654800
-171.04795208,0.00000000,-0.13122960
-170.88411209,0.00000000,-0.13122960
-170.72027209,0.00000000,0.32654800
-170.55643209,0.00000000,0.32654800
-170.39259209,0.00000000,-0.13122960
-170.22875209,0.00000000,0.32654800
-170.06491209,0.00000000,-0.13122960
-169.90107209,0.00000000,0.32654800
-169.73723209,0.00000000,-0.13122960
-169.57339209,0.00000000,0.32654800
-169.40955209,0.00000000,0.32654800
-169.24571210,0.00000000,0.32654800
-169.08187210,0.00000000,-0.13122960
-168.91803210,0.00000000,0.32654800
-168.75419210,0.00000000,0.32654800
-168.59035210,0.00000000,0.32654800
-168.42651210,0.00000000,-0.13122960
-168.26267210,0.00000000,-0.13122960
-168.09883210,0.00000000,-0.13122960
-167.93499210,0.00000000,-0.13122960
-167.77115210,0.00000000,0.32654800
-167.60731211,0.00000000,-0.13122960
-167.44347211,0.00000000,-0.13122960
-167.27963211,0.00000000,0.32654800
-167.11579211,0.00000000,0.32654800
-166.95195211,0.00000000,-0.13122960
-166.78811211,0.00000000,0.32654800
-166.62427211,0.00000000,0.32654800
-166.46043211,0.00000000,-0.13122960
-166.29659211,0.00000000,-0.13122960
-166.13275211,0.00000000,-0.13122960
-165.96891212,0.00000000,0.32654800
-165.80507212,0.00000000,-0.13122960
-165.64123212,0.00000000,0.32654800
-165.47739212,0.00000000,0.32654800
-165.31355212,0.00000000,0.32654800
-165.14971212,0.00000000,0.32654800
-164.98587212,0.00000000,0.32654800
-164.82203212,0.00000000,0.32654800
-164.65819212,0.00000000,-0.13122960
-164.49435212,0.00000000,0.32654800
-164.33051213,0.00000000,-0.13122960
-164.16667213,0.00000000,-0.13122960
-164.00283213,0.00000000,-0.13122960
-163.83899213,0.00000000,0.32654800
-163.67515213,0.00000000,0.32654800
-163.51131213,0.00000000,-0.13122960
-163.34747213,0.00000000,-0.13122960
-163.18363213,0.00000000,0.32654800
-163.01979213,0.00000000,0.32654800
-162.85595213,0.00000000,-0.13122960
-162.69211214,0.00000000,0.32654800
-162.52827214,0.00000000,-0.13122960
-162.36443214,0.00000000,-0.13122960
-162.20059214,0.00000000,-0.13122960
-162.03675214,0.00000000,-0.13122960
-161.87291214,0.00000000,0.32654800
-161.70907214,0.00000000,-0.13122960
-161.54523214,0.00000000,-0.13122960
-161.38139214,0.00000000,0.32654800
-161.21755214,0.00000000,0.32654800
-161.05371215,0.00000000,-0.13122960
-160.88987215,0.00000000,0.32654800
-160.72603215,0.00000000,-0.13122960
-160.56219215,0.00000000,0.32654800
-160.39835215,0.00000000,0.32654800
-160.23451215,0.00000000,-0.13122960
-160.07067215,0.00000000,-0.13122960
-159.90683215,0.00000000,-0.13122960
-159.74299215,0.00000000,-0.13122960
-159.57915215,0.00000000,-0.13122960
-159.41531216,0.00000000,0.32654800
-159.25147216,0.00000000,-0.13122960
-159.08763216,0.00000000,0.32654800
-158.92379216,0.00000000,0.32654800
-158.75995216,0.00000000,-0.13122960
-158.59611216,0.00000000,-0.13122960
-158.43227216,0.00000000,-0.13122960
-158.26843216,0.00000000,-0.13122960
-158.10459216,0.00000000,-0.13122960
-157.94075216,0.00000000,-0.13122960
-157.77691216,0.00000000,0.32654800
-157.61307217,0.00000000,0.32654800
-157.44923217,0.00000000,-0.13122960
-157.28539217,0.00000000,-0.13122960
-157.12155217,0.00000000,-0.13122960
-156.95771217,0.00000000,0.32654800
-156.79387217,0.00000000,-0.13122960
-156.63003217,0.00000000,-0.13122960
-156.46619217,0.00000000,0.32654800
-156.30235217,0.00000000,0.32654800
-156.13851217,0.00000000,0.32654800
-155.97467218,0.00000000,-0.13122960
-155.81083218,0.00000000,-0.13122960
-155.64699218,0.00000000,-0.13122960
-155.48315218,0.00000000,-0.13122960
-155.31931218,0.00000000,0.78432570
-155.15547218,0.00000000,0.32654800
-154.99163218,0.00000000,-0.13122960
-154.82779218,0.00000000,-0.13122960
-154.66395218,0.00000000,0.32654800
-154.50011218,0.00000000,-0.13122960
-154.33627219,0.00000000,0.32654800
-154.17243219,0.00000000,-0.13122960
-154.00859219,0.00000000,-0.13122960
-153.84475219,0.00000000,0.32654800
-153.68091219,0.00000000,-0.13122960
-153.51707219,0.00000000,-0.13122960
-153.35323219,0.00000000,-0.13122960
-153.18939219,0.00000000,-0.13122960
-153.02555219,0.00000000,0.32654800
-152.86171219,0.00000000,0.32654800
-152.69787220,0.00000000,0.32654800
-152.53403220,0.00000000,0.32654800
-152.37019220,0.00000000,0.32654800
-152.20635220,0.00000000,0.32654800
-152.04251220,0.00000000,-0.13122960
-151.87867220,0.00000000,-0.13122960
-151.71483220,0.00000000,0.32654800
-151.55099220,0.00000000,0.32654800
-151.38715220,0.00000000,-0.13122960
-151.22331220,0.00000000,0.78432570
-151.05947221,0.00000000,-0.13122960
-150.89563221,0.00000000,-0.13122960
-150.73179221,0.00000000,-0.13122960
-150.56795221,0.00000000,-0.13122960
-150.40411221,0.00000000,0.32654800
-150.24027221,0.00000000,0.32654800
-150.07643221,0.00000000,-0.13122960
-149.91259221,0.00000000,-0.13122960
-149.74875221,0.00000000,-0.13122960
-149.58491221,0.00000000,-0.13122960
-149.42107222,0.00000000,-0.13122960
-149.25723222,0.00000000,-0.13122960
-149.09339222,0.00000000,0.32654800
-148.92955222,0.00000000,-0.13122960
-148.76571222,0.00000000,0.32654800
-148.60187222,0.00000000,0.32654800
-148.43803222,0.00000000,-0.13122960
-148.27419222,0.00000000,0.32654800
-148.11035222,0.00000000,0.32654800
-147.94651222,0.00000000,-0.13122960
-147.78267223,0.00000000,-0.13122960
-147.61883223,0.00000000,-0.13122960
-147.45499223,0.00000000,-0.13122960
-147.29115223,0.00000000,0.32654800
-147.12731223,0.00000000,0.32654800
-146.96347223,0.00000000,0.32654800
-146.79963223,0.00000000,0.32654800
-146.63579223,0.00000000,0.32654800
-146.47195223,0.00000000,0.32654800
-146.30811223,0.00000000,0.32654800
-146.14427224,0.00000000,0.32654800
-145.98043224,0.00000000,-0.13122960
-145.81659224,0.00000000,-0.13122960
-145.65275224,0.00000000,-0.13122960
-145.48891224,0.00000000,-0.13122960
-145.32507224,0.00000000,0.32654800
-145.16123224,0.00000000,0.32654800
-144.99739224,0.00000000,0.32654800
-144.83355224,0.00000000,0.32654800
-144.66971224,0.00000000,0.32654800
-144.50587225,0.00000000,0.32654800
-144.34203225,0.00000000,-0.13122960
-144.17819225,0.00000000,0.32654800
-144.01435225,0.00000000,0.32654800
-143.85051225,0.00000000,-0.13122960
-143.68667225,0.00000000,0.32654800
-143.52283225,0.00000000,-0.13122960
-143.35899225,0.00000000,-0.13122960
-143.19515225,0.00000000,-0.13122960
-143.03131225,0.00000000,-0.13122960
-142.86747226,0.00000000,0.32654800
-142.70363226,0.00000000,0.32654800
-142.53979226,0.00000000,-0.13122960
-142.37595226,0.00000000,-0.13122960
-142.21211226,0.00000000,-0.13122960
-142.04827226,0.00000000,0.32654800
-141.88443226,0.00000000,-0.13122960
-141.72059226,0.00000000,0.32654800
-141.55675226,0.00000000,-0.13122960
-141.39291226,0.00000000,-0.13122960
-141.22907227,0.00000000,0.32654800
-141.06523227,0.04486221,-0.13122960
-140.90139227,0.00000000,-0.13122960
-140.73755227,0.00000000,-0.13122960
-140.57371227,0.00000000,0.32654800
-140.40987227,0.00000000,0.32654800
-140.24603227,0.00000000,0.32654800
-140.08219227,0.00000000,-0.13122960
-139.91835227,0.00000000,0.32654800
-139.75451227,0.00000000,-0.13122960
-139.59067228,0.00000000,0.32654800
-139.42683228,0.00000000,-0.13122960
-139.26299228,0.00000000,-0.13122960
-139.09915228,0.00000000,-0.13122960
-138.93531228,0.00000000,-0.13122960
-138.77147228,0.00000000,-0.13122960
-138.60763228,0.00000000,0.32654800
-138.44379228,0.00000000,0.32654800
-138.27995228,0.00000000,0.32654800
-138.11611228,0.00000000,0.32654800
-137.95227229,0.00000000,0.32654800
-137.78843229,0.00000000,-0.13122960
-137.62459229,0.00000000,-0.13122960
-137.46075229,0.00000000,-0.13122960
-137.29691229,0.00000000,-0.13122960
-137.13307229,0.00000000,-0.13122960
-136.96923229,0.00000000,0.32654800
-136.80539229,0.00000000,0.32654800
-136.64155229,0.00000000,0.32654800
-136.47771229,0.00000000,0.32654800
-136.31387230,0.00000000,0.32654800
-136.15003230,0.00000000,-0.13122960
-135.98619230,0.00000000,0.32654800
-135.82235230,0.00000000,0.32654800
-135.65851230,0.00000000,-0.13122960
-135.49467230,0.00000000,-0.13122960
-135.33083230,0.00000000,0.32654800
-135.16699230,0.00000000,-0.13122960
-135.00315230,0.00000000,-0.13122960
-134.83931230,0.00000000,0.32654800
-134.67547231,0.00000000,-0.13122960
-134.51163231,0.00000000,0.32654800
-134.34779231,0.00000000,-0.13122960
-134.18395231,0.00000000,0.32654800
-134.02011231,0.00000000,0.32654800
-133.85627231,0.00000000,0.32654800
-133.69243231,0.00000000,-0.13122960
-133.52859231,0.00000000,-0.13122960
-133.36475231,0.00000000,-0.13122960
-133.20091231,0.00000000,-0.13122960
-133.03707232,0.00000000,-0.13122960
-132.87323232,0.00000000,0.32654800
-132.70939232,0.00000000,0.32654800
-132.54555232,0.00000000,-0.13122960
-132.38171232,0.00000000,0.32654800
-132.21787232,0.00000000,0.32654800
-132.05403232,0.00000000,-0.13122960
-131.89019232,0.00000000,0.32654800
-131.72635232,0.00000000,0.32654800
-131.56251232,0.00000000,-0.13122960
-131.39867233,0.00000000,-0.13122960
-131.23483233,0.00000000,0.32654800
-131.07099233,0.00000000,-0.13122960
-130.90715233,0.00000000,-0.13122960
-130.74331233,0.00000000,0.32654800
-130.57947233,0.00000000,0.32654800
-130.41563233,0.00000000,0.32654800
-130.25179233,0.00000000,-0.13122960
-130.08795233,0.00000000,-0.13122960
-129.92411233,0.00000000,0.32654800
-129.76027234,0.00000000,0.32654800
-129.59643234,0.00000000,-0.13122960
-129.43259234,0.00000000,-0.13122960
-129.26875234,0.00000000,0.32654800
-129.10491234,0.00000000,-0.13122960
-128.94107234,0.00000000,-0.13122960
-128.77723234,0.00000000,0.32654800
-128.61339234,0.00000000,-0.13122960
-128.44955234,0.00000000,0.32654800
-128.28571234,0.00000000,0.32654800
-128.12187235,0.00000000,0.32654800
-127.95803235,0.00000000,-0.13122960
-127.79419235,0.00000000,-0.13122960
-127.63035235,0.00000000,0.32654800
-127.46651235,0.00000000,-0.13122960
-127.30267235,0.00000000,0.32654800
-127.13883235,0.00000000,-0.13122960
-126.97499235,0.00000000,0.32654800
-126.81115235,0.00000000,-0.13122960
-126.64731235,0.00000000,0.32654800
-126.48347236,0.00000000,-0.13122960
-126.31963236,0.00000000,-0.13122960
-126.15579236,0.00000000,-0.13122960
-125.99195236,0.00000000,-0.13122960
-125.82811236,0.00000000,0.32654800
-125.66427236,0.00000000,0.32654800
-125.50043236,0.00000000,-0.13122960
-125.33659236,0.00000000,-0.13122960
-125.17275236,0.00000000,-0.13122960
-125.00891236,0.00000000,-0.13122960
-124.84507237,0.00000000,-0.13122960
-124.68123237,0.00000000,0.32654800
-124.51739237,0.00000000,0.32654800
-124.35355237,0.00000000,-0.13122960
-124.18971237,0.00000000,0.32654800
-124.02587237,0.00000000,0.32654800
-123.86203237,0.00000000,0.32654800
-123.69819237,0.00000000,0.32654800
-123.53435237,0.00000000,0.32654800
-123.37051237,0.00000000,-0.13122960
-123.20667238,0.00000000,-0.13122960
-123.04283238,0.00000000,0.32654800
-122.87899238,0.00000000,-0.13122960
-122.71515238,0.00000000,-0.13122960
-122.55131238,0.00000000,-0.13122960
-122.38747238,0.00000000,0.32654800
-122.22363238,0.00000000,-0.13122960
-122.05979238,0.00000000,0.32654800
-121.89595238,0.00000000,0.32654800
-121.73211238,0.00000000,-0.13122960
-121.56827239,0.00000000,0.32654800
-121.40443239,0.00000000,-0.13122960
-121.24059239,0.00000000,-0.13122960
-121.07675239,0.00000000,-0.13122960
-120.91291239,0.00000000,-0.13122960
-120.74907239,0.00000000,-0.13122960
-120.58523239,0.00000000,0.32654800
-120.42139239,0.00000000,0.32654800
-120.25755239,0.00000000,0.32654800
-120.09371239,0.00000000,0.32654800
-119.92987240,0.00000000,0.32654800
-119.76603240,0.00000000,0.32654800
-119.60219240,0.00000000,0.32654800
-119.43835240,0.00000000,-0.13122960
-119.27451240,0.00000000,-0.13122960
-119.11067240,0.00000000,-0.13122960
-118.94683240,0.00000000,-0.13122960
-118.78299240,0.00000000,-0.13122960
-118.61915240,0.00000000,-0.13122960
-118.45531240,0.00000000,0.32654800
-118.29147240,0.00000000,-0.13122960
-118.12763241,0.00000000,0.32654800
-117.96379241,0.00000000,-0.13122960
-117.79995241,0.00000000,0.32654800
-117.63611241,0.00000000,-0.13122960
-117.47227241,0.00000000,0.32654800
-117.30843241,0.00000000,-0.13122960
-117.14459241,0.00000000,0.32654800
-116.98075241,0.00000000,-0.13122960
-116.81691241,0.00000000,-0.13122960
-116.65307241,0.00000000,-0.13122960
-116.48923242,0.00000000,0.32654800
-116.32539242,0.00000000,0.32654800
-116.16155242,0.00000000,0.32654800
-115.99771242,0.00000000,0.32654800
-115.83387242,0.00000000,-0.13122960
-115.67003242,0.00000000,0.32654800
-115.50619242,0.00000000,-0.13122960
-115.34235242,0.00000000,-0.13122960
-115.17851242,0.00000000,-0.13122960
-115.01467242,0.00000000,-0.13122960
-114.85083243,0.00000000,-0.13122960
-114.68699243,0.00000000,0.32654800
-114.52315243,0.00000000,-0.13122960
-114.35931243,0.00000000,-0.13122960
-114.19547243,0.00000000,0.32654800
-114.03163243,0.00000000,0.32654800
-113.86779243,0.00000000,-0.13122960
-113.70395243,0.00000000,0.32654800
-113.54011243,0.00000000,0.32654800
-113.37627243,0.00000000,0.32654800
-113.21243244,0.00000000,-0.13122960
-113.04859244,0.00000000,-0.13122960
-112.88475244,0.00000000,0.32654800
-112.72091244,0.00000000,-0.13122960
-112.55707244,0.00000000,-0.13122960
-112.39323244,0.00000000,-0.13122960
-112.22939244,0.00000000,0.32654800
-112.06555244,0.00000000,0.32654800
-111.90171244,0.00000000,-0.13122960
-111.73787244,0.00000000,-0.13122960
-111.57403245,0.00000000,-0.13122960
-111.41019245,0.00000000,0.32654800
-111.24635245,0.00000000,-0.13122960
-111.08251245,0.00000000,0.32654800
-110.91867245,0.00000000,-0.13122960
-110.75483245,0.00000000,0.32654800
-110.59099245,0.00000000,-0.13122960
-110.42715245,0.00000000,-0.13122960
-110.26331245,0.00000000,0.32654800
-110.09947245,0.00000000,0.32654800
-109.93563246,0.00000000,0.32654800
-109.77179246,0.00000000,-0.13122960
-109.60795246,0.00000000,0.32654800
-109.44411246,0.00000000,0.32654800
-109.28027246,0.00000000,0.32654800
-109.11643246,0.00000000,-0.13122960
-108.95259246,0.00000000,-0.13122960
-108.78875246,0.00000000,-0.13122960
-108.62491246,0.00000000,-0.13122960
-108.46107246,0.00000000,-0.13122960
-108.29723247,0.00000000,0.32654800
-108.13339247,0.00000000,0.32654800
-107.96955247,0.00000000,-0.13122960
-107.80571247,0.00000000,-0.13122960
-107.64187247,0.00000000,-0.13122960
-107.47803247,0.00000000,-0.13122960
-107.31419247,0.00000000,-0.13122960
-107.15035247,0.00000000,-0.13122960
-106.98651247,0.00000000,-0.13122960
-106.82267247,0.00000000,-0.13122960
-106.65883248,0.00000000,-0.13122960
-106.49499248,0.00000000,-0.13122960
-106.33115248,0.00000000,-0.13122960
-106.16731248,0.00000000,0.32654800
-106.00347248,0.00000000,0.32654800
-105.83963248,0.00000000,0.32654800
-105.67579248,0.00000000,-0.13122960
-105.51195248,0.00000000,-0.13122960
-105.34811248,0.00000000,0.32654800
-105.18427248,0.00000000,0.32654800
-105.02043249,0.00000000,-0.13122960
-104.85659249,0.00000000,-0.13122960
-104.69275249,0.00000000,0.32654800
-104.52891249,0.00000000,-0.13122960
-104.36507249,0.00000000,-0.13122960
-104.20123249,0.00000000,-0.13122960
-104.03739249,0.00000000,0.32654800
-103.87355249,0.00000000,0.32654800
-103.70971249,0.00000000,0.32654800
-103.54587249,0.00000000,-0.13122960
-103.38203250,0.00000000,-0.13122960
-103.21819250,0.00000000,0.32654800
-103.05435250,0.00000000,-0.13122960
-102.89051250,0.00000000,-0.13122960
-102.72667250,0.00000000,-0.13122960
-102.56283250,0.00000000,-0.13122960
-102.39899250,0.00000000,0.32654800
-102.23515250,0.00000000,0.32654800
-102.07131250,0.00000000,-0.13122960
-101.90747250,0.00000000,0.32654800
-101.74363251,0.00000000,-0.13122960
-101.57979251,0.00000000,0.32654800
-101.41595251,0.00000000,0.32654800
-101.25211251,0.00000000,0.32654800
-101.08827251,0.00000000,0.32654800
-100.92443251,0.00000000,-0.13122960
-100.76059251,0.00000000,-0.13122960
-100.59675251,0.00000000,0.32654800
-100.43291251,0.00000000,-0.13122960
-100.26907251,0.00000000,-0.13122960
-100.10523252,0.00000000,0.32654800
-99.94139252,0.00000000,0.32654800
-99.77755252,0.00000000,-0.13122960
-99.61371252,0.00000000,-0.13122960
-99.44987252,0.00000000,-0.13122960
-99.28603252,0.00000000,0.32654800
-99.12219252,0.00000000,0.32654800
-98.95835252,0.00000000,-0.13122960
-98.79451252,0.00000000,-0.13122960
-98.63067252,0.00000000,-0.13122960
-98.46683253,0.00000000,-0.13122960
-98.30299253,0.00000000,-0.13122960
-98.13915253,0.00000000,-0.13122960
-97.97531253,0.00000000,-0.13122960
-97.81147253,0.00000000,-0.13122960
-97.64763253,0.00000000,-0.13122960
-97.48379253,0.00000000,-0.13122960
-97.31995253,0.00000000,0.32654800
-97.15611253,0.00000000,0.32654800
-96.99227253,0.00000000,0.32654800
-96.82843254,0.00000000,-0.13122960
-96.66459254,0.00000000,-0.13122960
-96.50075254,0.00000000,-0.13122960
-96.33691254,0.00000000,-0.13122960
-96.17307254,0.00000000,-0.13122960
-96.00923254,0.00000000,0.32654800
-95.84539254,0.00000000,-0.13122960
-95.68155254,0.00000000,-0.13122960
-95.51771254,0.00000000,-0.13122960
-95.35387254,0.00000000,-0.13122960
-95.19003255,0.00000000,0.32654800
-95.02619255,0.00000000,0.32654800
-94.86235255,0.00000000,-0.13122960
-94.69851255,0.00000000,0.32654800
-94.53467255,0.00000000,-0.13122960
-94.37083255,0.00000000,-0.13122960
-94.20699255,0.00000000,0.32654800
-94.04315255,0.00000000,-0.13122960
-93.87931255,0.00000000,0.32654800
-93.71547255,0.00000000,0.32654800
-93.55163256,0.00000000,-0.13122960
-93.38779256,0.00000000,-0.13122960
-93.22395256,0.00000000,0.32654800
-93.06011256,0.00000000,-0.13122960
-92.89627256,0.00000000,0.32654800
-92.73243256,0.00000000,-0.13122960
-92.56859256,0.00000000,-0.13122960
-92.40475256,0.00000000,-0.13122960
-92.24091256,0.00000000,-0.13122960
-92.07707256,0.00000000,0.32654800
-91.91323257,0.00000000,-0.13122960
-91.74939257,0.00000000,-0.13122960
-91.58555257,0.00000000,-0.13122960
-91.42171257,0.00000000,0.32654800
-91.25787257,0.00000000,-0.13122960
-91.09403257,0.00000000,-0.13122960
-90.93019257,0.00000000,0.32654800
-90.76635257,0.00000000,0.32654800
-90.60251257,0.00000000,0.32654800
-90.43867257,0.00000000,0.32654800
-90.27483258,0.00000000,0.32654800
-90.11099258,0.00000000,0.32654800
-89.94715258,0.00000000,-0.13122960
-89.78331258,0.00000000,-0.13122960
-89.61947258,0.00000000,0.32654800
-89.45563258,0.00000000,-0.13122960
-89.29179258,0.00000000,-0.13122960
-89.12795258,0.00000000,0.32654800
-88.96411258,0.00000000,-0.13122960
-88.80027258,0.00000000,0.32654800
-88.63643259,0.00000000,-0.13122960
-88.47259259,0.00000000,-0.13122960
-88.30875259,0.00000000,-0.13122960
-88.14491259,0.00000000,-0.13122960
-87.98107259,0.00000000,-0.13122960
-87.81723259,0.00000000,0.32654800
-87.65339259,0.00000000,-0.13122960
-87.48955259,0.00000000,-0.13122960
-87.32571259,0.00000000,-0.13122960
-87.16187259,0.00000000,0.32654800
-86.99803260,0.00000000,-0.13122960
-86.83419260,0.00000000,0.32654800
-86.67035260,0.00000000,-0.13122960
-86.50651260,0.00000000,0.32654800
-86.34267260,0.00000000,-0.13122960
-86.17883260,0.00000000,0.32654800
-86.01499260,0.00000000,-0.13122960
-85.85115260,0.00000000,-0.13122960
-85.68731260,0.00000000,0.32654800
-85.52347260,0.00000000,-0.13122960
-85.35963261,0.00000000,0.32654800
-85.19579261,0.00000000,-0.13122960
-85.03195261,0.00000000,-0.13122960
-84.86811261,0.00000000,0.32654800
-84.70427261,0.00000000,0.32654800
-84.54043261,0.00000000,-0.13122960
-84.37659261,0.00000000,-0.13122960
-84.21275261,0.00000000,-0.13122960
-84.04891261,0.00000000,0.32654800
-83.88507261,0.00000000,-0.13122960
-83.72123262,0.00000000,-0.13122960
-83.55739262,0.00000000,-0.13122960
-83.39355262,0.00000000,0.32654800
-83.22971262,0.00000000,0.32654800
-83.06587262,0.00000000,-0.13122960
-82.90203262,0.00000000,0.32654800
-82.73819262,0.00000000,0.32654800
-82.57435262,0.00000000,-0.13122960
-82.41051262,0.00000000,-0.13122960
-82.24667262,0.00000000,0.32654800
-82.08283263,0.00000000,0.32654800
-81.91899263,0.00000000,-0.13122960
-81.75515263,0.00000000,-0.13122960
-81.59131263,0.00000000,-0.13122960
-81.42747263,0.00000000,0.32654800
-81.26363263,0.00000000,-0.13122960
-81.09979263,0.00000000,0.32654800
-80.93595263,0.00000000,0.32654800
-80.77211263,0.00000000,-0.13122960
-80.60827263,0.00000000,0.32654800
-80.44443263,0.00000000,-0.13122960
-80.28059264,0.00000000,-0.58748130
-80.11675264,0.00000000,-0.13122960
-79.95291264,0.00000000,-0.13122960
-79.78907264,0.00000000,-0.13122960
-79.62523264,0.00000000,-0.13122960
-79.46139264,0.00000000,-0.13122960
-79.29755264,0.00000000,0.32654800
-79.13371264,0.00000000,0.32654800
-78.96987264,0.00000000,0.32654800
-78.80603264,0.00000000,-0.13122960
-78.64219265,0.00000000,0.32654800
-78.47835265,0.00000000,-0.13122960
-78.31451265,0.00000000,-0.13122960
-78.15067265,0.00000000,-0.13122960
-77.98683265,0.00000000,0.32654800
-77.82299265,0.00000000,-0.13122960
-77.65915265,0.00000000,-0.13122960
-77.49531265,0.00000000,-0.13122960
-77.33147265,0.00000000,0.32654800
-77.16763265,0.00000000,0.32654800
-77.00379266,0.00000000,-0.13122960
-76.83995266,0.00000000,0.32654800
-76.67611266,0.00000000,0.32654800
-76.51227266,0.00000000,-0.13122960
-76.34843266,0.00000000,-0.13122960
-76.18459266,0.00000000,0.32654800
-76.02075266,0.00000000,-0.13122960
-75.85691266,0.00000000,-0.13122960
-75.69307266,0.00000000,-0.13122960
-75.52923266,0.00000000,-0.13122960
-75.36539267,0.00000000,0.32654800
-75.20155267,0.00000000,0.32654800
-75.03771267,0.00000000,0.32654800
-74.87387267,0.00000000,0.32654800
-74.71003267,0.00000000,0.32654800
-74.54619267,0.00000000,0.32654800
-74.38235267,0.00000000,0.32654800
-74.21851267,0.00000000,-0.13122960
-74.05467267,0.00000000,-0.13122960
-73.89083267,0.00000000,-0.13122960
-73.72699268,0.00000000,-0.13122960
-73.56315268,0.00000000,-0.13122960
-73.39931268,0.00000000,-0.13122960
-73.23547268,0.00000000,0.32654800
-73.07163268,0.00000000,0.32654800
-72.90779268,0.00000000,0.32654800
-72.74395268,0.00000000,-0.13122960
-72.58011268,0.00000000,0.32654800
-72.41627268,0.00000000,0.32654800
-72.25243268,0.00000000,-0.13122960
-72.08859269,0.00000000,-0.13122960
-71.92475269,0.00000000,-0.13122960
-71.76091269,0.00000000,0.32654800
-71.59707269,0.00000000,-0.13122960
-71.43323269,0.00000000,0.32654800
-71.26939269,0.00000000,0.32654800
-71.10555269,0.00000000,0.32654800
-70.94171269,0.00000000,0.32654800
-70.77787269,0.00000000,-0.13122960
